S_ID,Year,Completion
SX0670,2023-24,False
SX0671,2023-24,False
SX0672,2023-24,False
SX0673,2023-24,True
SX0674,2023-24,True
SX0675,2023-24,True
SX0676,2023-24,True
SX0677,2023-24,True
SX0678,2023-24,True
SX0679,2023-24,True
SX0680,2023-24,True
SX0681,2023-24,True
SX0682,2023-24,True
SX0683,2023-24,False
SX0684,2023-24,True
SX0685,2023-24,True
SX0686,2023-24,True
SX0687,2023-24,True
SX0688,2023-24,True
SX0689,2023-24,False
SX0690,2023-24,True
SX0691,2023-24,True
SX0692,2023-24,True
SX0693,2023-24,True
SX0694,2023-24,True
SX0695,2023-24,False
SX0696,2023-24,True
SX0697,2023-24,False
SX0698,2023-24,True
SX0699,2023-24,False
SX0700,2023-24,True
SX0701,2023-24,True
SX0702,2023-24,True
SX0703,2023-24,True
SX0704,2023-24,True
SX0705,2023-24,True
SX0706,2023-24,True
SX0707,2023-24,True
SX0708,2023-24,True
SX0709,2023-24,True
SX0710,2023-24,True
SX0711,2023-24,True
SX0712,2023-24,False
SX0713,2023-24,True
SX0714,2023-24,True
SX0715,2023-24,True
SX0716,2023-24,True
SX0717,2023-24,True
SX0718,2023-24,True
SX0719,2023-24,True
SX0720,2023-24,True
SX0721,2023-24,True
SX0722,2023-24,False
SX0723,2023-24,True
SX0724,2023-24,True
SX0725,2023-24,True
SX0726,2023-24,True
SX0727,2023-24,False
SX0728,2023-24,True
SX0729,2023-24,True
SX0730,2023-24,True
SX0731,2023-24,True
SX0732,2023-24,True
SX0733,2023-24,True
SX0734,2023-24,True
SX0735,2023-24,True
SX0736,2023-24,True
SX0737,2023-24,True
SX0738,2023-24,True
SX0739,2023-24,True
SX0740,2023-24,True
SX0741,2023-24,True
SX0742,2023-24,False
SX0743,2023-24,True
SX0744,2023-24,True
SX0745,2023-24,True
SX0746,2023-24,True
SX0747,2023-24,True
SX0748,2023-24,True
SX0749,2023-24,True
SX0750,2023-24,True
SX0751,2023-24,False
SX0752,2023-24,True
SX0753,2023-24,True
SX0754,2023-24,False
SX0755,2023-24,True
SX0756,2023-24,True
SX0757,2023-24,True
SX0758,2023-24,True
SX0759,2023-24,True
SX0760,2023-24,True
SX0761,2023-24,True
SX0762,2023-24,True
SX0763,2023-24,True
SX0764,2023-24,True
SX0765,2023-24,True
SX0766,2023-24,True
SX0767,2023-24,True
SX0768,2023-24,True
SX0769,2023-24,True
SX0770,2023-24,False
SX0771,2023-24,True
SX0772,2023-24,True
SX0773,2023-24,True
SX0774,2023-24,True
SX0775,2023-24,True
SX0776,2023-24,True
SX0777,2023-24,True
SX0778,2023-24,True
SX0779,2023-24,True
SX0780,2023-24,True
SX0781,2023-24,True
SX0782,2023-24,True
SX0783,2023-24,True
SX0784,2023-24,True
SX0785,2023-24,False
SX0786,2023-24,False
SX0787,2023-24,False
SX0788,2023-24,True
SX0789,2023-24,True
SX0790,2023-24,True
SX0791,2023-24,False
SX0792,2023-24,True
SX0793,2023-24,True
SX0794,2023-24,True
SX0795,2023-24,True
SX0796,2023-24,True
SX0797,2023-24,False
SX0798,2023-24,True
SX0799,2023-24,True
SX0800,2023-24,True
SX0801,2023-24,True
SX0802,2023-24,True
SX0803,2023-24,False
SX0804,2023-24,False
SX0805,2023-24,False
SX0806,2023-24,True
SX0807,2023-24,True
SX0808,2023-24,True
SX0809,2023-24,True
SX0810,2023-24,True
SX0811,2023-24,True
SX0812,2023-24,False
SX0813,2023-24,True
SX0814,2023-24,True
SX0815,2023-24,True
SX0816,2023-24,True
SX0817,2023-24,True
SX0818,2023-24,True
SX0819,2023-24,True
SX0820,2023-24,False
SX0821,2023-24,True
SX0822,2023-24,True
SX0823,2023-24,True
SX0824,2023-24,False
SX0825,2023-24,True
SX0826,2023-24,True
SX0827,2023-24,True
SX0828,2023-24,True
SX0829,2023-24,True
SX0830,2023-24,True
SX0831,2023-24,True
SX0832,2023-24,True
SX0833,2023-24,True
SX0834,2023-24,True
SX0835,2023-24,True
SX0836,2023-24,True
SX0837,2023-24,True
SX0838,2023-24,True
SX0839,2023-24,True
SX0840,2023-24,True
SX0841,2023-24,False
SX0842,2023-24,True
SX0843,2023-24,True
SX0844,2023-24,False
SX0845,2023-24,True
SX0846,2023-24,False
SX0847,2023-24,True
SX0848,2023-24,True
SX0849,2023-24,True
SX0850,2023-24,True
SX0851,2023-24,True
SX0852,2023-24,True
SX0853,2023-24,True
SX0854,2023-24,True
SX0855,2023-24,False
SX0856,2023-24,True
SX0857,2023-24,True
SX0858,2023-24,True
SX0859,2023-24,True
SX0860,2023-24,True
SX0861,2023-24,True
SX0862,2023-24,False
SX0863,2023-24,True
SX0864,2023-24,True
SX0865,2023-24,True
SX0866,2023-24,True
SX0867,2023-24,True
SX0868,2023-24,True
SX0869,2023-24,True
SX0870,2023-24,True
SX0871,2023-24,False
SX0872,2023-24,True
SX0873,2023-24,True
SX0874,2023-24,True
SX0875,2023-24,True
SX0876,2023-24,True
SX0877,2023-24,True
SX0878,2023-24,True
SX0879,2023-24,False
SX0880,2023-24,True
SX0881,2023-24,True
SX0882,2023-24,False
SX0883,2023-24,True
SX0884,2023-24,True
SX0885,2023-24,True
SX0886,2023-24,True
SX0887,2023-24,True
SX0888,2023-24,False
SX0889,2023-24,True
SX0890,2023-24,True
SX0891,2023-24,True
SX0892,2023-24,True
SX0893,2023-24,True
SX0894,2023-24,True
SX0895,2023-24,True
SX0896,2023-24,True
SX0897,2023-24,True
SX0898,2023-24,False
SX0899,2023-24,True
SX0900,2023-24,True
SX0901,2023-24,False
SX0902,2023-24,True
SX0903,2023-24,True
SX0904,2023-24,True
SX0905,2023-24,True
SX0906,2023-24,True
SX0907,2023-24,True
SX0908,2023-24,True
SX0909,2023-24,True
SX0910,2023-24,True
SX0911,2023-24,False
SX0912,2023-24,True
SX0913,2023-24,True
SX0914,2023-24,True
SX0915,2023-24,True
SX0916,2023-24,True
SX0917,2023-24,True
SX0918,2023-24,True
SX0919,2023-24,True
SX0920,2023-24,True
SX0921,2023-24,True
SX0922,2023-24,True
SX0923,2023-24,True
SX0924,2023-24,True
SX0925,2023-24,True
SX0926,2023-24,True
SX0927,2023-24,True
SX0928,2023-24,True
SX0929,2023-24,True
SX0930,2023-24,True
SX0931,2023-24,True
SX0932,2023-24,True
SX0933,2023-24,False
SX0934,2023-24,True
SX0935,2023-24,True
SX0936,2023-24,False
SX0937,2023-24,False
SX0938,2023-24,True
SX0939,2023-24,True
SX0940,2023-24,True
SX0941,2023-24,True
SX0942,2023-24,False
SX0943,2023-24,False
SX0944,2023-24,True
SX0945,2023-24,True
SX0946,2023-24,True
SX0947,2023-24,True
SX0948,2023-24,True
SX0949,2023-24,True
SX0950,2023-24,True
SX0951,2023-24,True
SX0952,2023-24,True
SX0953,2023-24,True
SX0954,2023-24,True
SX0955,2023-24,True
SX0956,2023-24,True
SX0957,2023-24,True
SX0958,2023-24,True
SX0959,2023-24,True
SX0960,2023-24,True
SX0961,2023-24,True
SX0962,2023-24,True
SX0963,2023-24,True
SX0964,2023-24,True
SX0965,2023-24,True
SX0966,2023-24,True
SX0967,2023-24,True
SX0968,2023-24,True
SX0969,2023-24,True
SX0970,2023-24,True
SX0971,2023-24,True
SX0972,2023-24,True
SX0973,2023-24,True
SX0974,2023-24,True
SX0975,2023-24,True
SX0976,2023-24,True
SX0977,2023-24,True
SX0978,2023-24,True
SX0979,2023-24,True
SX0980,2023-24,True
SX0981,2023-24,True
SX0982,2023-24,True
SX0983,2023-24,True
SX0984,2023-24,True
SX0985,2023-24,True
SX0986,2023-24,True
SX0987,2023-24,False
SX0988,2023-24,True
SX0989,2023-24,True
SX0990,2023-24,True
SX0991,2023-24,True
SX0992,2023-24,True
SX0993,2023-24,True
SX0994,2023-24,True
SX0995,2023-24,True
SX0996,2023-24,True
SX0997,2023-24,True
SX0998,2023-24,True
SX0999,2023-24,True
SX1000,2023-24,True
SX1001,2023-24,True
SX1002,2023-24,True
SX1003,2023-24,True
SX1004,2023-24,True
SX1005,2023-24,True
SX1006,2023-24,True
SX1007,2023-24,True
SX1008,2023-24,True
SX1009,2023-24,True
SX1010,2023-24,True
SX1011,2023-24,True
SX1012,2023-24,True
SX1013,2023-24,True
SX1014,2023-24,True
SX1015,2023-24,True
SX1016,2023-24,False
SX1017,2023-24,True
SX1018,2023-24,True
SX1019,2023-24,True
SX1020,2023-24,True
SX1021,2023-24,True
SX1022,2023-24,True
SX1023,2023-24,False
SX1024,2023-24,True
SX1025,2023-24,True
SX1026,2023-24,True
SX1027,2023-24,True
SX1028,2023-24,True
SX1029,2023-24,False
SX1030,2023-24,True
SX1031,2023-24,True
SX1032,2023-24,True
SX1033,2023-24,True
SX1034,2023-24,False
SX1035,2023-24,False
SX1036,2023-24,True
SX1037,2023-24,True
SX1038,2023-24,True
SX1039,2023-24,True
SX1040,2023-24,False
SX1041,2023-24,False
SX1042,2023-24,False
SX1043,2023-24,True
SX1044,2023-24,True
SX1045,2023-24,True
SX1046,2023-24,False
SX1047,2023-24,False
SX1048,2023-24,True
SX1049,2023-24,True
SX1050,2023-24,True
SX1051,2023-24,True
SX1052,2023-24,True
SX1053,2023-24,True
SX1054,2023-24,True
SX1055,2023-24,True
SX1056,2023-24,True
SX1057,2023-24,True
SX1058,2023-24,True
SX1059,2023-24,True
SX1060,2023-24,True
SX1061,2023-24,True
SX1062,2023-24,True
SX1063,2023-24,True
SX1064,2023-24,True
SX1065,2023-24,True
SX1066,2023-24,True
SX1067,2023-24,True
SX1068,2023-24,True
SX1069,2023-24,True
SX1070,2023-24,True
SX1071,2023-24,True
SX1072,2023-24,True
SX1073,2023-24,True
SX1074,2023-24,True
SX1075,2023-24,True
SX1076,2023-24,True
SX1077,2023-24,True
SX1078,2023-24,True
SX1079,2023-24,True
SX1080,2023-24,True
SX1081,2023-24,True
SX1082,2023-24,True
SX1083,2023-24,True
SX1084,2023-24,True
SX1085,2023-24,True
SX1086,2023-24,True
SX1087,2023-24,True
SX1088,2023-24,True
SX1089,2023-24,True
SX1090,2023-24,True
SX1091,2023-24,True
SX1092,2023-24,True
SX1093,2023-24,True
SX1094,2023-24,True
SX1095,2023-24,True
SX1096,2023-24,True
SX1097,2023-24,True
SX1098,2023-24,True
SX1099,2023-24,True
SX1100,2023-24,True
SX1101,2023-24,True
SX1102,2023-24,True
SX1103,2023-24,True
SX1104,2023-24,True
SX1105,2023-24,True
SX1106,2023-24,True
SX1107,2023-24,True
SX1108,2023-24,True
SX1109,2023-24,True
SX1110,2023-24,True
SX1111,2023-24,False
SX1112,2023-24,True
SX1113,2023-24,True
SX1114,2023-24,False
SX1115,2023-24,True
SX1116,2023-24,True
SX1117,2023-24,True
SX1118,2023-24,True
SX1119,2023-24,True
SX1120,2023-24,True
SX1121,2023-24,True
SX1122,2023-24,True
SX1123,2023-24,False
SX1124,2023-24,True
SX1125,2023-24,True
SX1126,2023-24,True
SX1127,2023-24,True
SX1128,2023-24,True
SX1129,2023-24,True
SX1130,2023-24,True
SX1131,2023-24,True
SX1132,2023-24,True
SX1133,2023-24,True
SX1134,2023-24,False
SX1135,2023-24,True
SX1136,2023-24,True
SX1137,2023-24,True
SX1138,2023-24,False
SX1139,2023-24,True
SX1140,2023-24,True
SX1141,2023-24,True
SX1142,2023-24,True
SX1143,2023-24,True
SX1144,2023-24,False
SX1145,2023-24,False
SX1146,2023-24,True
SX1147,2023-24,False
SX1148,2023-24,True
SX1149,2023-24,True
SX1150,2023-24,True
SX1151,2023-24,True
SX1152,2023-24,True
SX1153,2023-24,True
SX1154,2023-24,True
SX1155,2023-24,True
SX1156,2023-24,True
SX1157,2023-24,True
SX1158,2023-24,True
SX1159,2023-24,False
SX1160,2023-24,True
SX1161,2023-24,True
SX1162,2023-24,True
SX1163,2023-24,True
SX1164,2023-24,False
SX1165,2023-24,False
SX1166,2023-24,True
SX1167,2023-24,True
SX1168,2023-24,True
SX1169,2023-24,True
SX1170,2023-24,True
SX1171,2023-24,True
SX1172,2023-24,True
SX1173,2023-24,True
SX1174,2023-24,True
SX1175,2023-24,True
SX1176,2023-24,True
SX1177,2023-24,True
SX1178,2023-24,True
SX1179,2023-24,True
SX1180,2023-24,True
SX1181,2023-24,True
SX1182,2023-24,True
SX1183,2023-24,True
SX1184,2023-24,True
SX1185,2023-24,True
SX1186,2023-24,True
SX1187,2023-24,True
SX1188,2023-24,False
SX1189,2023-24,True
SX1190,2023-24,True
SX1191,2023-24,True
SX1192,2023-24,True
SX1193,2023-24,True
SX1194,2023-24,True
SX1195,2023-24,False
SX1196,2023-24,True
SX1197,2023-24,True
SX1198,2023-24,True
SX1199,2023-24,False
SX1200,2023-24,True
SX1201,2023-24,True
SX1202,2023-24,True
SX1203,2023-24,True
SX1204,2023-24,True
SX1205,2023-24,False
SX1206,2023-24,True
SX1207,2023-24,True
SX1208,2023-24,False
SX1209,2023-24,False
SX1210,2023-24,True
SX1211,2023-24,True
SX1212,2023-24,True
SX1213,2023-24,True
SX1214,2023-24,True
SX1215,2023-24,True
SX1216,2023-24,True
SX1217,2023-24,True
SX1218,2023-24,True
SX1219,2023-24,True
SX1220,2023-24,True
SX1221,2023-24,True
SX1222,2023-24,True
SX1223,2023-24,True
SX1224,2023-24,True
SX1225,2023-24,True
SX1226,2023-24,True
SX1227,2023-24,True
SX1228,2023-24,True
SX1229,2023-24,True
SX1230,2023-24,True
SX1231,2023-24,True
SX1232,2023-24,True
SX1233,2023-24,True
SX1234,2023-24,True
SX1235,2023-24,True
SX1236,2023-24,True
SX1237,2023-24,True
SX1238,2023-24,True
SX1239,2023-24,True
SX1240,2023-24,True
SX1241,2023-24,True
SX1242,2023-24,True
SX1243,2023-24,True
SX1244,2023-24,True
SX1245,2023-24,True
SX1246,2023-24,True
SX1247,2023-24,False
SX1248,2023-24,True
SX1249,2023-24,True
SX1250,2023-24,True
SX1251,2023-24,True
SX1252,2023-24,True
SX1253,2023-24,True
SX1254,2023-24,False
SX1255,2023-24,True
SX1256,2023-24,True
SX1257,2023-24,True
SX1258,2023-24,True
SX1259,2023-24,True
SX1260,2023-24,True
SX1261,2023-24,True
SX1262,2023-24,True
SX1263,2023-24,True
SX1264,2023-24,True
SX1265,2023-24,True
SX1266,2023-24,True
SX1267,2023-24,True
SX1268,2023-24,True
SX1269,2023-24,True
SX1270,2023-24,True
SX1271,2023-24,True
SX1272,2023-24,True
SX1273,2023-24,True
SX1274,2023-24,False
SX1275,2023-24,False
SX1276,2023-24,True
SX1277,2023-24,True
SX1278,2023-24,True
SX1279,2023-24,True
SX1280,2023-24,True
SX1281,2023-24,False
SX1282,2023-24,True
SX1283,2023-24,True
SX1284,2023-24,False
SX1285,2023-24,True
SX1286,2023-24,True
SX1287,2023-24,True
SX1288,2023-24,False
SX1289,2023-24,True
SX1290,2023-24,False
SX1291,2023-24,True
SX1292,2023-24,True
SX1293,2023-24,True
SX1294,2023-24,True
SX1295,2023-24,True
SX1296,2023-24,True
SX1297,2023-24,True
SX1298,2023-24,True
SX1299,2023-24,True
SX1300,2023-24,True
SX1301,2023-24,False
SX1302,2023-24,True
SX1303,2023-24,True
SX1304,2023-24,False
SX1305,2023-24,True
SX1306,2023-24,True
SX1307,2023-24,True
SX1308,2023-24,True
SX1309,2023-24,True
SX1310,2023-24,False
SX1311,2023-24,True
SX1312,2023-24,True
SX1313,2023-24,True
SX1314,2023-24,True
SX1315,2023-24,True
SX1316,2023-24,True
SX1317,2023-24,True
SX1318,2023-24,True
SX1319,2023-24,False
SX1320,2023-24,True
ST0002,2024-25,True
ST0003,2024-25,True
ST0004,2024-25,True
ST0006,2024-25,True
ST0007,2024-25,False
ST0008,2024-25,True
ST0009,2024-25,True
ST0010,2024-25,True
ST0011,2024-25,True
ST0012,2024-25,True
ST0013,2024-25,True
ST0014,2024-25,True
ST0015,2024-25,True
ST0017,2024-25,False
ST0019,2024-25,True
ST0022,2024-25,True
ST0023,2024-25,True
ST0025,2024-25,True
ST0026,2024-25,True
ST0028,2024-25,False
ST0030,2024-25,True
ST0031,2024-25,True
ST0032,2024-25,False
ST0035,2024-25,False
ST0036,2024-25,True
ST0037,2024-25,True
ST0038,2024-25,True
ST0040,2024-25,False
ST0044,2024-25,True
ST0046,2024-25,True
ST0047,2024-25,False
ST0048,2024-25,True
ST0049,2024-25,True
ST0050,2024-25,True
ST0051,2024-25,True
ST0052,2024-25,True
ST0053,2024-25,False
ST0054,2024-25,False
ST0055,2024-25,True
ST0060,2024-25,True
ST0061,2024-25,True
ST0062,2024-25,True
ST0063,2024-25,True
ST0064,2024-25,True
ST0065,2024-25,False
ST0066,2024-25,True
ST0067,2024-25,True
ST0069,2024-25,True
ST0071,2024-25,False
ST0072,2024-25,True
ST0073,2024-25,True
ST0074,2024-25,True
ST0075,2024-25,False
ST0076,2024-25,True
ST0077,2024-25,True
ST0079,2024-25,True
ST0082,2024-25,True
ST0083,2024-25,False
ST0084,2024-25,True
ST0085,2024-25,True
ST0086,2024-25,True
ST0091,2024-25,True
ST0092,2024-25,True
ST0096,2024-25,True
ST0098,2024-25,True
ST0099,2024-25,True
ST0101,2024-25,True
ST0102,2024-25,True
ST0103,2024-25,True
ST0105,2024-25,True
ST0106,2024-25,False
ST0108,2024-25,True
ST0110,2024-25,True
ST0111,2024-25,True
ST0112,2024-25,True
ST0113,2024-25,True
ST0117,2024-25,True
ST0118,2024-25,True
ST0119,2024-25,False
ST0120,2024-25,True
ST0121,2024-25,True
ST0122,2024-25,True
ST0123,2024-25,True
ST0125,2024-25,True
ST0126,2024-25,False
ST0127,2024-25,False
ST0128,2024-25,True
ST0130,2024-25,True
ST0131,2024-25,True
ST0132,2024-25,True
ST0133,2024-25,True
ST0134,2024-25,True
ST0135,2024-25,True
ST0136,2024-25,True
ST0138,2024-25,True
ST0140,2024-25,True
ST0141,2024-25,True
ST0143,2024-25,True
ST0145,2024-25,True
ST0146,2024-25,False
ST0148,2024-25,True
ST0149,2024-25,True
ST0150,2024-25,True
ST0151,2024-25,True
ST0152,2024-25,True
ST0153,2024-25,True
ST0154,2024-25,True
ST0155,2024-25,True
ST0157,2024-25,True
ST0158,2024-25,True
ST0159,2024-25,True
ST0161,2024-25,True
ST0162,2024-25,True
ST0163,2024-25,True
ST0165,2024-25,False
ST0166,2024-25,True
ST0167,2024-25,True
ST0168,2024-25,True
ST0169,2024-25,False
ST0170,2024-25,True
ST0171,2024-25,True
ST0174,2024-25,True
ST0175,2024-25,True
ST0176,2024-25,True
ST0177,2024-25,True
ST0178,2024-25,True
ST0179,2024-25,True
ST0180,2024-25,True
ST0181,2024-25,True
ST0182,2024-25,True
ST0183,2024-25,True
ST0184,2024-25,True
ST0187,2024-25,True
ST0188,2024-25,True
ST0189,2024-25,True
ST0190,2024-25,True
ST0191,2024-25,True
ST0192,2024-25,True
ST0193,2024-25,True
ST0194,2024-25,True
ST0196,2024-25,True
ST0198,2024-25,True
ST0199,2024-25,True
ST0201,2024-25,False
ST0202,2024-25,True
ST0203,2024-25,True
ST0204,2024-25,True
ST0205,2024-25,True
ST0207,2024-25,False
ST0209,2024-25,True
ST0210,2024-25,True
ST0212,2024-25,False
ST0213,2024-25,True
ST0216,2024-25,True
ST0217,2024-25,True
ST0218,2024-25,True
ST0219,2024-25,False
ST0221,2024-25,True
ST0225,2024-25,True
ST0226,2024-25,True
ST0227,2024-25,True
ST0229,2024-25,True
ST0230,2024-25,True
ST0231,2024-25,False
ST0232,2024-25,True
ST0233,2024-25,False
ST0236,2024-25,False
ST0238,2024-25,False
ST0240,2024-25,True
ST0242,2024-25,True
ST0244,2024-25,True
ST0245,2024-25,True
ST0246,2024-25,True
ST0247,2024-25,True
ST0248,2024-25,True
ST0249,2024-25,True
ST0250,2024-25,True
ST0252,2024-25,True
ST0253,2024-25,True
ST0255,2024-25,True
ST0256,2024-25,True
ST0257,2024-25,True
ST0259,2024-25,True
ST0260,2024-25,True
ST0261,2024-25,True
ST0262,2024-25,True
ST0264,2024-25,True
ST0265,2024-25,True
ST0266,2024-25,True
ST0267,2024-25,True
ST0270,2024-25,True
ST0271,2024-25,True
ST0272,2024-25,True
ST0273,2024-25,True
ST0275,2024-25,True
ST0276,2024-25,True
ST0277,2024-25,True
ST0278,2024-25,True
ST0280,2024-25,True
ST0282,2024-25,True
ST0283,2024-25,True
ST0284,2024-25,True
ST0285,2024-25,True
ST0286,2024-25,True
ST0287,2024-25,True
ST0288,2024-25,True
ST0289,2024-25,True
ST0293,2024-25,True
ST0294,2024-25,True
ST0297,2024-25,True
ST0301,2024-25,True
ST0304,2024-25,True
ST0305,2024-25,False
ST0306,2024-25,True
ST0307,2024-25,True
ST0309,2024-25,True
ST0310,2024-25,True
ST0311,2024-25,True
ST0312,2024-25,True
ST0313,2024-25,True
ST0314,2024-25,True
ST0315,2024-25,True
ST0316,2024-25,True
ST0317,2024-25,True
ST0318,2024-25,True
ST0323,2024-25,True
ST0324,2024-25,True
ST0328,2024-25,True
ST0329,2024-25,True
ST0333,2024-25,True
ST0334,2024-25,False
ST0336,2024-25,True
ST0338,2024-25,True
ST0339,2024-25,True
ST0341,2024-25,True
ST0342,2024-25,True
ST0343,2024-25,True
ST0344,2024-25,True
ST0345,2024-25,True
ST0346,2024-25,True
ST0348,2024-25,True
ST0349,2024-25,True
ST0350,2024-25,True
ST0353,2024-25,True
ST0354,2024-25,True
ST0355,2024-25,True
ST0357,2024-25,True
ST0358,2024-25,True
ST0359,2024-25,True
ST0361,2024-25,False
ST0363,2024-25,True
ST0366,2024-25,True
ST0367,2024-25,True
ST0368,2024-25,True
ST0369,2024-25,True
ST0371,2024-25,True
ST0372,2024-25,True
ST0374,2024-25,True
ST0375,2024-25,True
ST0379,2024-25,True
ST0381,2024-25,True
ST0383,2024-25,True
ST0388,2024-25,True
ST0389,2024-25,True
ST0392,2024-25,True
ST0393,2024-25,True
ST0397,2024-25,True
ST0398,2024-25,True
ST0399,2024-25,True
ST0400,2024-25,True
ST0401,2024-25,True
ST0402,2024-25,True
ST0403,2024-25,True
ST0404,2024-25,False
ST0405,2024-25,True
ST0406,2024-25,True
ST0409,2024-25,False
ST0411,2024-25,True
ST0412,2024-25,True
ST0413,2024-25,True
ST0414,2024-25,True
ST0416,2024-25,True
ST0417,2024-25,True
ST0423,2024-25,True
ST0425,2024-25,False
ST0426,2024-25,True
ST0427,2024-25,True
ST0430,2024-25,True
ST0431,2024-25,False
ST0432,2024-25,True
ST0435,2024-25,True
ST0436,2024-25,True
ST0438,2024-25,True
ST0439,2024-25,False
ST0440,2024-25,True
ST0445,2024-25,True
ST0446,2024-25,True
ST0448,2024-25,True
ST0449,2024-25,True
ST0453,2024-25,True
ST0455,2024-25,True
ST0456,2024-25,True
ST0457,2024-25,True
ST0459,2024-25,False
ST0461,2024-25,True
ST0462,2024-25,True
ST0463,2024-25,True
ST0465,2024-25,True
ST0466,2024-25,False
ST0467,2024-25,True
ST0470,2024-25,True
ST0471,2024-25,True
ST0473,2024-25,True
ST0474,2024-25,True
ST0475,2024-25,True
ST0476,2024-25,True
ST0477,2024-25,True
ST0479,2024-25,False
ST0482,2024-25,False
ST0483,2024-25,True
ST0484,2024-25,False
ST0485,2024-25,True
ST0486,2024-25,True
ST0488,2024-25,True
ST0489,2024-25,True
ST0490,2024-25,True
ST0491,2024-25,True
ST0492,2024-25,True
ST0493,2024-25,True
ST0495,2024-25,True
ST0497,2024-25,True
ST0498,2024-25,True
ST0500,2024-25,True
ST0502,2024-25,True
ST0503,2024-25,True
ST0504,2024-25,True
ST0505,2024-25,True
ST0506,2024-25,True
ST0507,2024-25,False
ST0508,2024-25,True
ST0510,2024-25,True
ST0511,2024-25,True
ST0514,2024-25,True
ST0517,2024-25,True
ST0518,2024-25,True
ST0519,2024-25,False
ST0520,2024-25,True
ST0521,2024-25,True
ST0525,2024-25,True
ST0526,2024-25,True
ST0528,2024-25,True
ST0530,2024-25,False
ST0531,2024-25,False
ST0532,2024-25,True
ST0533,2024-25,True
ST0534,2024-25,True
ST0535,2024-25,True
ST0536,2024-25,True
ST0538,2024-25,True
ST0539,2024-25,True
ST0540,2024-25,True
ST0542,2024-25,False
ST0544,2024-25,True
ST0545,2024-25,True
ST0546,2024-25,True
ST0547,2024-25,True
ST0548,2024-25,True
ST0550,2024-25,True
ST0551,2024-25,True
ST0560,2024-25,True
ST0561,2024-25,True
ST0562,2024-25,True
ST0563,2024-25,True
ST0564,2024-25,True
ST0565,2024-25,True
ST0566,2024-25,True
ST0567,2024-25,True
ST0568,2024-25,True
ST0569,2024-25,True
ST0570,2024-25,True
ST0571,2024-25,False
ST0572,2024-25,True
ST0573,2024-25,True
ST0574,2024-25,True
ST0577,2024-25,False
ST0579,2024-25,True
ST0580,2024-25,True
ST0581,2024-25,True
ST0582,2024-25,True
ST0583,2024-25,False
ST0585,2024-25,True
ST0587,2024-25,True
ST0588,2024-25,True
ST0589,2024-25,True
ST0590,2024-25,True
ST0591,2024-25,True
ST0593,2024-25,True
ST0597,2024-25,True
ST0599,2024-25,True
ST0600,2024-25,True
ST0601,2024-25,True
ST0602,2024-25,True
ST0604,2024-25,True
ST0605,2024-25,True
ST0607,2024-25,True
ST0608,2024-25,True
ST0609,2024-25,False
ST0610,2024-25,True
ST0611,2024-25,True
ST0612,2024-25,False
ST0614,2024-25,True
ST0615,2024-25,True
ST0617,2024-25,True
ST0619,2024-25,False
ST0620,2024-25,True
ST0621,2024-25,True
ST0622,2024-25,True
ST0623,2024-25,True
ST0624,2024-25,True
ST0627,2024-25,True
ST0628,2024-25,True
ST0630,2024-25,True
ST0632,2024-25,True
ST0635,2024-25,True
ST0636,2024-25,True
ST0637,2024-25,True
ST0638,2024-25,True
ST0639,2024-25,True
ST0640,2024-25,True
ST0641,2024-25,True
ST0642,2024-25,True
ST0643,2024-25,True
ST0646,2024-25,True
ST0647,2024-25,True
ST0648,2024-25,True
ST0649,2024-25,True
ST0651,2024-25,False
ST0652,2024-25,True
ST0653,2024-25,True
ST0654,2024-25,False
ST0655,2024-25,True
ST0657,2024-25,True
ST0658,2024-25,True
ST0659,2024-25,True
ST0660,2024-25,True
ST0661,2024-25,False
ST0662,2024-25,True
ST0665,2024-25,True
ST0666,2024-25,True
ST0667,2024-25,True
ST0668,2024-25,True
ST0669,2024-25,True
ST0670,2024-25,True
ST0671,2024-25,True
ST0672,2024-25,True
ST0673,2024-25,True
ST0674,2024-25,True
ST0676,2024-25,True
ST0677,2024-25,True
ST0678,2024-25,False
ST0680,2024-25,True
ST0681,2024-25,True
ST0682,2024-25,False
ST0683,2024-25,True
ST0684,2024-25,True
ST0685,2024-25,True
ST0687,2024-25,True
ST0688,2024-25,True
ST0689,2024-25,True
ST0691,2024-25,True
ST0692,2024-25,True
ST0693,2024-25,True
ST0695,2024-25,True
ST0696,2024-25,True
ST0698,2024-25,True
ST0699,2024-25,False
ST0700,2024-25,True
ST0702,2024-25,True
ST0703,2024-25,True
ST0704,2024-25,True
ST0705,2024-25,False
ST0706,2024-25,True
ST0707,2024-25,False
ST0709,2024-25,True
ST0710,2024-25,False
ST0711,2024-25,True
ST0712,2024-25,True
ST0714,2024-25,True
ST0715,2024-25,True
ST0716,2024-25,True
ST0717,2024-25,True
ST0720,2024-25,True
ST0721,2024-25,True
ST0724,2024-25,True
ST0725,2024-25,True
ST0726,2024-25,False
ST0728,2024-25,True
ST0731,2024-25,True
ST0732,2024-25,True
ST0733,2024-25,True
ST0734,2024-25,True
ST0736,2024-25,True
ST0737,2024-25,True
ST0738,2024-25,True
ST0739,2024-25,True
ST0742,2024-25,True
ST0743,2024-25,True
ST0744,2024-25,False
ST0746,2024-25,True
ST0747,2024-25,True
ST0748,2024-25,True
ST0750,2024-25,True
ST0751,2024-25,True
ST0753,2024-25,True
